objetID,dateReferentiel,route,longueur,prD,depPrD,concessionPrD,absD,cumulD,x_debut,y_debut,zD,prF,depPrF,concessionPrF,absF,cumulF,xF,yF,zF,cote,voie,accrochage,anneeMesureTrafic,typeComptageTrafic,typeComptageTrafic_lib,trafic_moyen_journalier,ratio_PL
l6BUVjX_section5_Aprr_19,01/01/2019,A0031,13500,86,52,C,784,87331,"863431,6","6733413,45",0,100,52,C,290,100831,"866416,77","6745628,79",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,32943.0,"22,51"
Aprr_20,01/01/2019,A0031,13807,100,52,C,290,100831,"866416,77","6745628,79",0,114,52,C,450,114638,"866003,93","6759185,51",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,33454.0,"23,1"
Aprr_21,01/01/2019,A0031,5731,114,52,C,450,114638,"866003,93","6759185,51",0,119,52,C,900,120369,"870769,75","6761336,29",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,22738.0,"22,95"
Aprr_22,01/01/2019,A0031,20158,119,52,C,900,120369,"870769,75","6761336,29",0,140,52,C,55,140527,"887415,91","6768952,23",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,20326.0,"21,92"
Aprr_23,01/01/2019,A0031,14678,140,52,C,55,140527,"887415,91","6768952,23",0,154,52,C,736,155205,"896364,17","6779955,02",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,19967.0,"22,35"
l6BUVjX_section1_Aprr_23,01/01/2019,A0031,1949,154,52,C,736,155205,"896364,17","6779955,02",0,156,88,C,685,157154,"897348,94","6781717,87",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,19967.0,"22,35"
l6BUVjX_section2_Aprr_23,01/01/2019,A0031,1437,156,88,C,685,157154,"897348,94","6781717,87",0,158,52,C,122,158591,"898003,62","6782942,63",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,19967.0,"22,35"
l6BUVjX_section3_Aprr_23,01/01/2019,A0031,3378,158,52,C,122,158591,"898003,62","6782942,63",0,161,88,C,500,161969,"899624,21","6785838,51",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,19967.0,"22,35"
Aprr_24,01/01/2019,A0031,14451,161,88,C,500,161969,"899624,21","6785838,51",0,175,88,C,951,176420,"910567,65","6794833,29",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,20141.0,"22,3"
Aprr_25,01/01/2019,A0031,10180,175,88,C,951,176420,"910567,65","6794833,29",0,186,88,C,131,186600,911856,"6803902,01",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,19123.0,"23,14"
Aprr_26,01/01/2019,A0031,12274,186,88,C,131,186600,911856,"6803902,01",0,198,88,C,405,198874,"912937,21","6815459,99",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,19049.0,"23,09"
l6BUVjX_section1_Aprr_26,01/01/2019,A0031,2020,198,88,C,405,198874,"912937,21","6815459,99",0,200,54,C,425,200894,"911768,17","6817017,42",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,19049.0,"23,09"
l6BUVjX_section2_Aprr_26,01/01/2019,A0031,8295,200,54,C,425,200894,"911768,17","6817017,42",0,208,88,C,720,209189,"914228,53","6824469,58",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,19049.0,"23,09"
l6BUVjX_section3_Aprr_26,01/01/2019,A0031,6072,208,88,C,720,209189,"914228,53","6824469,58",0,214,54,C,792,215261,"914563,22","6830156,9",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,19049.0,"23,09"
Aprr_27,01/01/2019,A0031,13608,214,54,C,792,215261,"914563,22","6830156,9",0,229,54,N,0,228869,"912368,53","6843072,16",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,16482.0,"24,35"
TMJ19_308,01/01/2019,A0031,8836,229,54,N,0,228869,"912368,53","6843072,16",0,238,54,N,290,237705,"919395,52","6847371,42",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,44453.0,254
TMJ19_309,01/01/2019,A0031,6622,238,54,N,290,237705,"919395,52","6847371,42",0,244,54,N,905,244327,"925952,73","6848010,98",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,56726.0,
TMJ19_310,01/01/2019,A0031,3044,244,54,N,905,244327,"925952,73","6848010,98",0,248,54,N,0,247371,"928967,25","6848321,04",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,61057.0,207
TMJ19_311,01/01/2019,A0031,2404,248,54,N,0,247371,"928967,25","6848321,04",0,250,54,N,615,249775,"930829,53","6849607,43",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,60454.0,168
TMJ19_312,01/01/2019,A0031,2526,250,54,N,615,249775,"930829,53","6849607,43",0,253,54,N,140,252301,"932740,36","6851081,49",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,66990.0,179
TMJ19_315,01/01/2019,A0031,2136,254,54,N,418,253574,"932884,06","6852175,81",0,256,54,N,538,255710,"931786,91","6853887,51",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,83496.0,84
TMJ19_319,01/01/2019,A0031,6127,260,54,N,500,259659,"931006,2","6857463,83",0,266,54,N,631,265786,"928324,44","6861871,06",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,62841.0,63
TMJ19_320,01/01/2019,A0031,7555,266,54,N,631,265786,"928324,44","6861871,06",0,274,54,N,180,273341,927049,"6868896,5",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,62701.0,152
TMJ19_321,01/01/2019,A0031,1150,274,54,N,180,273341,927049,"6868896,5",0,275,54,N,330,274491,927236,"6870019,33",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,55744.0,
TMJ19_322,01/01/2019,A0031,5229,275,54,N,330,274491,927236,"6870019,33",0,280,54,N,561,279720,"927954,56","6875157,44",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,56115.0,
TMJ19_324,01/01/2019,A0031,7987,284,57,N,0,283191,"927342,3","6878572,37",0,292,57,N,0,291178,"927555,7","6886404,64",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,57083.0,
TMJ19_325,01/01/2019,A0031,5003,292,57,N,0,291178,"927555,7","6886404,64",0,297,57,N,0,296181,"926944,03","6891285,31",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,55873.0,171
TMJ19_326,01/01/2019,A0031,2124,297,57,N,0,296181,"926944,03","6891285,31",0,299,57,N,142,298305,"927711,9","6893047,02",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,71022.0,129
TMJ19_327,01/01/2019,A0031,"3329,1",299,57,N,142,298305,"927711,9","6893047,02",0,302,57,N,"500,1","301634,1","930555,74","6894770,91",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,75455.0,123
TMJ19_328,01/01/2019,A0031,"486,9",302,57,N,"500,1","301634,1","930555,74","6894770,91",0,303,57,N,0,302121,"930720,83","6895207,46",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,75455.0,123
TMJ19_329,01/01/2019,A0031,11,303,57,N,0,302121,"930720,83","6895207,46",0,303,57,N,11,302132,"930719,4","6895218,36",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,75455.0,123
TMJ19_334,01/01/2019,A0031,"199,1",305,57,N,601,304804,"931710,94","6897355,97",0,305,57,N,"800,1","305003,1","931761,33","6897547,79",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,81783.0,109
TMJ19_335,01/01/2019,A0031,"1878,9",305,57,N,"800,1","305003,1","931761,33","6897547,79",0,307,57,N,673,306882,"932234,53","6899231,69",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,81783.0,109
TMJ19_337,01/01/2019,A0031,35,313,57,N,292,312521,"931389,07","6904798,83",0,313,57,N,327,312556,"931385,85","6904833,51",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,68582.0,119
TMJ19_338,01/01/2019,A0031,1813,313,57,N,327,312556,"931385,85","6904833,51",0,315,57,N,122,314369,"931270,47","6906639,4",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,68582.0,119
TMJ19_339,01/01/2019,A0031,2782,315,57,N,122,314369,"931270,47","6906639,4",0,317,57,N,895,317151,"931553,8","6909374,24",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,106073.0,
TMJ19_340,01/01/2019,A0031,2330,317,57,N,895,317151,"931553,8","6909374,24",0,320,57,N,250,319481,"931255,1","6911640,31",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,109213.0,124
TMJ19_341,01/01/2019,A0031,"2540,3",320,57,N,250,319481,"931255,1","6911640,31",0,322,57,N,"799,3","322021,3","930858,96","6914133,51",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,102592.0,75
TMJ19_342,01/01/2019,A0031,"200,7",322,57,N,"799,3","322021,3","930858,96","6914133,51",0,323,57,N,0,322222,"930904,29","6914329,09",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,102592.0,75
TMJ19_343,01/01/2019,A0031,1801,323,57,N,0,322222,"930904,29","6914329,09",0,324,57,N,800,324023,"931578,16","6915957,69",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,71521.0,117
TMJ19_344,01/01/2019,A0031,3809,324,57,N,800,324023,"931578,16","6915957,69",0,328,57,N,618,327832,"931491,92","6919738,03",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,85352.0,107
TMJ19_346,01/01/2019,A0031,1483,329,57,N,967,329179,"930818,72","6920875,46",0,331,57,N,452,330662,"929381,06","6921168,49",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,87169.0,89
TMJ19_347,01/01/2019,A0031,3396,331,57,N,452,330662,"929381,06","6921168,49",0,334,57,N,848,334058,"926166,94","6920807,86",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,74457.0,97
TMJ19_348,01/01/2019,A0031,1877,334,57,N,848,334058,"926166,94","6920807,86",0,336,57,N,725,335935,"925695,88","6922538,81",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,73892.0,112
TMJ19_349,01/01/2019,A0031,7909,336,57,N,725,335935,"925695,88","6922538,81",0,344,57,N,525,343844,"925991,7","6930377,39",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,70468.0,112
TMJ19_350,01/01/2019,A0031,4471,344,57,N,525,343844,"925991,7","6930377,39",0,348,57,N,987,348315,"926268,72","6934824,63",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,61581.0,100
TMJ19_351,01/01/2019,A0033,6343,0,54,N,0,0,"929583,24","6848798,75",0,6,54,N,20,6343,"931231,35","6843094,01",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,64041.0,170
TMJ19_352,01/01/2019,A0033,3955,6,54,N,20,6343,"931231,35","6843094,01",0,10,54,N,0,10298,"934351,88","6841210,85",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,65084.0,104
TMJ19_353,01/01/2019,A0033,1027,10,54,N,0,10298,"934351,88","6841210,85",0,11,54,N,0,11325,"935022,85","6840433,6",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,41233.0,
TMJ19_354,01/01/2019,A0033,1513,11,54,N,0,11325,"935022,85","6840433,6",0,12,54,N,516,12838,"936439,52","6840132,65",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,55377.0,143
TMJ19_355,01/01/2019,A0033,4792,12,54,N,516,12838,"936439,52","6840132,65",0,17,54,N,314,17630,"941233,65","6840345,3",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,54492.0,147
TMJ19_357,01/01/2019,A0033,1166,24,54,N,830,25119,"947575,9","6839026,23",0,25,54,N,998,26285,"948729,57","6839172,16",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,37038.0,
Sanef_128,01/01/2019,A0034,2590,113,51,C,0,60810,"777629,07","6903178,63",0,115,51,C,590,63400,"778982,25","6901439,23",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,14304.0,"13,63"
TMJ19_373,01/01/2019,A0035,"110,4",216,67,N,35,14279,"1070592,95","6873514,86",0,216,67,N,"145,4","14389,4","1070544,72","6873415,96",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,25366.0,
TMJ19_374,01/01/2019,A0035,"183,6",216,67,N,"145,4","14389,4","1070544,72","6873415,96",0,216,67,N,329,14573,"1070456,97","6873255,38",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,25366.0,
TMJ19_375,01/01/2019,A0035,4852,216,67,N,329,14573,"1070456,97","6873255,38",0,221,67,N,206,19425,"1066980,19","6870007,6",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,25366.0,
TMJ19_376,01/01/2019,A0035,124,221,67,N,206,19425,"1066980,19","6870007,6",0,221,67,N,330,19549,"1066915,63","6869901,79",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,25366.0,
TMJ19_377,01/01/2019,A0035,232,221,67,N,330,19549,"1066915,63","6869901,79",0,221,67,N,562,19781,"1066791,14","6869706,13",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,25366.0,
TMJ19_378,01/01/2019,A0035,196,221,67,N,562,19781,"1066791,14","6869706,13",0,221,67,N,758,19977,"1066682,07","6869543,39",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,17678.0,
TMJ19_379,01/01/2019,A0035,"147,6",221,67,N,758,19977,"1066682,07","6869543,39",0,221,67,N,"905,6","20124,6","1066598,07","6869422,09",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,17678.0,
TMJ19_380,01/01/2019,A0035,"3026,4",221,67,N,"905,6","20124,6","1066598,07","6869422,09",0,224,67,N,940,23151,"1064938,59","6866903,92",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,17678.0,
TMJ19_381,01/01/2019,A0035,"243,6",224,67,N,940,23151,"1064938,59","6866903,92",0,225,67,N,"187,6","23394,6","1064858,4","6866673,99",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,17678.0,
TMJ19_382,01/01/2019,A0035,"6631,4",225,67,N,"187,6","23394,6","1064858,4","6866673,99",0,231,67,N,834,30026,"1061420,69","6861162,66",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,17678.0,
TMJ19_383,01/01/2019,A0035,183,231,67,N,834,30026,"1061420,69","6861162,66",0,232,67,N,27,30209,"1061293,19","6861031,7",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,17678.0,
TMJ19_384,01/01/2019,A0035,140,232,67,N,27,30209,"1061293,19","6861031,7",0,232,67,N,167,30349,"1061187,54",6860940,0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,17678.0,
TMJ19_392,01/01/2019,A0035,"95,6",236,67,N,418,34586,"1058652,73","6857619,47",0,236,67,N,"513,6","34681,6","1058581,82","6857555,46",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_393,01/01/2019,A0035,"215,7",236,67,N,"513,6","34681,6","1058581,82","6857555,46",0,236,67,N,"729,3","34897,3","1058422,08","6857410,81",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_394,01/01/2019,A0035,"1473,7",236,67,N,"729,3","34897,3","1058422,08","6857410,81",0,238,67,N,213,36371,"1057333,87","6856420,95",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_395,01/01/2019,A0035,"177,3",238,67,N,213,36371,"1057333,87","6856420,95",0,238,67,N,"390,3","36548,3","1057202,19","6856302,05",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_396,01/01/2019,A0035,"410,3",238,67,N,"390,3","36548,3","1057202,19","6856302,05",0,238,67,N,"800,6","36958,6","1056902,56","6856021,3",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_397,01/01/2019,A0035,"183,6",238,67,N,"800,6","36958,6","1056902,56","6856021,3",0,238,67,N,"984,2","37142,2","1056769,82","6855894,24",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_398,01/01/2019,A0035,"1255,8",238,67,N,"984,2","37142,2","1056769,82","6855894,24",0,240,67,N,246,38398,"1055857,44","6855036,71",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_399,01/01/2019,A0035,"298,8",240,67,N,246,38398,"1055857,44","6855036,71",0,240,67,N,"544,8","38696,8","1055621,07","6854854,28",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_400,01/01/2019,A0035,"559,2",240,67,N,"544,8","38696,8","1055621,07","6854854,28",0,241,67,N,108,39256,"1055178,56","6854512,9",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_401,01/01/2019,A0035,185,241,67,N,108,39256,"1055178,56","6854512,9",0,241,67,N,293,39441,"1055031,95","6854400,22",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_402,01/01/2019,A0035,"1449,4",241,67,N,293,39441,"1055031,95","6854400,22",0,242,67,N,"742,4","40890,4","1054078,12","6853325,07",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_403,01/01/2019,A0035,"158,6",242,67,N,"742,4","40890,4","1054078,12","6853325,07",0,242,67,N,901,41049,"1053965,32","6853213,85",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_404,01/01/2019,A0035,2278,242,67,N,901,41049,"1053965,32","6853213,85",0,245,67,N,195,43327,"1051822,43","6852639,83",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_405,01/01/2019,A0035,193,245,67,N,195,43327,"1051822,43","6852639,83",0,245,67,N,388,43520,"1051629,09","6852623,31",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_406,01/01/2019,A0035,218,245,67,N,388,43520,"1051629,09","6852623,31",0,245,67,N,606,43738,1051412,"6852592,99",0,I,0,ACCROCHE,2019.0,8.0,Temporaire journalier,24722.0,
TMJ19_407,01/01/2019,A0035,229,245,67,N,606,43738,1051412,"6852592,99",0,245,67,N,835,43967,"1051186,52","6852546,39",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,32091.0,209
TMJ19_408,01/01/2019,A0035,"350,7",245,67,N,835,43967,"1051186,52","6852546,39",0,246,67,N,"185,7","44317,7","1050850,22","6852445,2",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,32091.0,209
TMJ19_409,01/01/2019,A0035,"2105,4",246,67,N,"185,7","44317,7","1050850,22","6852445,2",0,248,67,N,"302,1","46423,1","1048821,11",6851965,0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,32091.0,209
TMJ19_410,01/01/2019,A0035,"277,9",248,67,N,"302,1","46423,1","1048821,11",6851965,0,248,67,N,580,46701,"1048552,72","6851901,33",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,32091.0,209
TMJ19_412,01/01/2019,A0035,417,300,67,N,0,46763,"1049024,84","6843772,13",0,300,67,N,417,47180,"1049306,85","6843471,48",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,99077.0,125
TMJ19_413,01/01/2019,A0035,210,300,67,N,417,47180,"1049306,85","6843471,48",0,300,67,N,627,47390,"1049325,75","6843258,79",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,99077.0,125
TMJ19_414,01/01/2019,A0035,273,300,67,N,627,47390,"1049325,75","6843258,79",0,300,67,N,900,47663,"1049228,25","6843002,69",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,99077.0,125
TMJ19_415,01/01/2019,A0035,"258,7",300,67,N,900,47663,"1049228,25","6843002,69",0,301,67,N,"177,7","47921,7","1049017,6","6842844,44",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,163581.0,
TMJ19_416,01/01/2019,A0035,"1026,3",301,67,N,"177,7","47921,7","1049017,6","6842844,44",0,302,67,N,200,48948,"1048292,91","6842101,43",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,163581.0,
TMJ19_421,01/01/2019,A0035,"69,1",303,67,N,950,50709,"1048819,72","6840516,39",0,304,67,N,"23,1","50778,1","1048838,7","6840449,75",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,130586.0,
TMJ19_422,01/01/2019,A0035,"137,9",304,67,N,"23,1","50778,1","1048838,7","6840449,75",0,304,67,N,161,50916,"1048876,92","6840317,19",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,130586.0,
TMJ19_423,01/01/2019,A0035,"314,8",304,67,N,161,50916,"1048876,92","6840317,19",0,304,67,N,"475,8","51230,8","1048964,83","6840014,82",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,130586.0,
TMJ19_424,01/01/2019,A0035,"531,2",304,67,N,"475,8","51230,8","1048964,83","6840014,82",0,305,67,N,0,51762,"1049056,96","6839493,47",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,130586.0,
TMJ19_425,01/01/2019,A0035,1008,305,67,N,0,51762,"1049056,96","6839493,47",0,306,67,N,0,52770,"1049023,87","6838485,74",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,131276.0,97
TMJ19_429,01/01/2019,A0035,"125,6",306,67,N,780,53550,"1048732,76","6837768,81",0,306,67,N,"905,6","53675,6","1048659,54","6837666,24",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,121705.0,106
TMJ19_430,01/01/2019,A0035,"322,3",306,67,N,"905,6","53675,6","1048659,54","6837666,24",0,307,67,N,"232,9","53997,9","1048471,62","6837403,84",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,121705.0,106
TMJ19_431,01/01/2019,A0035,"454,9",307,67,N,"232,9","53997,9","1048471,62","6837403,84",0,307,67,N,"687,8","54452,8","1048207,9","6837032,86",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,121705.0,106
TMJ19_432,01/01/2019,A0035,"77,2",307,67,N,"687,8","54452,8","1048207,9","6837032,86",0,307,67,N,765,54530,"1048162,59","6836970,29",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,121705.0,106
TMJ19_433,01/01/2019,A0035,233,307,67,N,765,54530,"1048162,59","6836970,29",0,308,67,N,0,54763,"1048004,23","6836799,96",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,121705.0,106
TMJ19_434,01/01/2019,A0035,"197,8",308,67,N,0,54763,"1048004,23","6836799,96",0,308,67,N,"197,8","54960,8","1047839,12","6836690,16",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,119539.0,101
TMJ19_435,01/01/2019,A0035,"227,2",308,67,N,"197,8","54960,8","1047839,12","6836690,16",0,308,67,N,425,55188,"1047627,96","6836605,82",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,119539.0,101
TMJ19_436,01/01/2019,A0035,"1103,3",308,67,N,425,55188,"1047627,96","6836605,82",0,309,67,N,"533,3","56291,3","1046640,5","6836190,4",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,119539.0,101
TMJ19_437,01/01/2019,A0035,"210,7",309,67,N,"533,3","56291,3","1046640,5","6836190,4",0,309,67,N,744,56502,"1046501,31","6836032,69",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,119539.0,101
TMJ19_438,01/01/2019,A0035,265,309,67,N,744,56502,"1046501,31","6836032,69",0,310,67,N,0,56767,"1046323,75","6835836,49",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,119539.0,101
TMJ19_446,01/01/2019,A0035,438,315,67,N,0,61725,"1041578,14","6834726,13",0,316,67,N,239,62163,"1041144,86","6834786,78",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,71323.0,
TMJ19_447,01/01/2019,A0035,122,316,67,N,239,62163,"1041144,86","6834786,78",0,316,67,N,361,62285,"1041022,44","6834782,75",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,71323.0,
TMJ19_448,01/01/2019,A0035,101,316,67,N,361,62285,"1041022,44","6834782,75",0,316,67,N,462,62386,"1040921,29","6834776,28",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,71323.0,
TMJ19_449,01/01/2019,A0035,216,316,67,N,462,62386,"1040921,29","6834776,28",0,316,67,N,678,62602,"1040705,63","6834793,85",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,71323.0,
TMJ19_450,01/01/2019,A0035,89,316,67,N,678,62602,"1040705,63","6834793,85",0,316,67,N,767,62691,"1040617,49","6834808,42",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,71323.0,
TMJ19_451,01/01/2019,A0035,371,316,67,N,767,62691,"1040617,49","6834808,42",0,317,67,N,152,63062,"1040250,08","6834867,49",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,71159.0,124
TMJ19_452,01/01/2019,A0035,732,317,67,N,152,63062,"1040250,08","6834867,49",0,317,67,N,884,63794,"1039523,68","6834812,83",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,71159.0,124
TMJ19_453,01/01/2019,A0035,"578,1",317,67,N,884,63794,"1039523,68","6834812,83",0,318,67,N,"459,1","64372,1","1038995,59","6834575,53",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,71159.0,124
TMJ19_454,01/01/2019,A0035,"342,9",318,67,N,"459,1","64372,1","1038995,59","6834575,53",0,319,67,N,0,64715,"1038719,8","6834368,43",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,71159.0,124
TMJ19_455,01/01/2019,A0035,"408,9",319,67,N,0,64715,"1038719,8","6834368,43",0,319,67,N,"408,9","65123,9","1038329,12","6834282,93",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,44025.0,
TMJ19_456,01/01/2019,A0035,"2373,1",319,67,N,"408,9","65123,9","1038329,12","6834282,93",0,411,67,N,0,67497,"1037634,28","6832336,67",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,44025.0,
TMJ19_457,01/01/2019,A0035,208,411,67,N,0,67497,"1037634,28","6832336,67",0,411,67,N,208,67705,"1037461,86","6832220,26",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,44025.0,
TMJ19_458,01/01/2019,A0035,234,411,67,N,208,67705,"1037461,86","6832220,26",0,411,67,N,442,67939,"1037268,51","6832088,34",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,44025.0,
TMJ19_459,01/01/2019,A0035,252,411,67,N,442,67939,"1037268,51","6832088,34",0,411,67,N,694,68191,"1037070,15","6831933,06",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,44025.0,
TMJ19_460,01/01/2019,A0035,236,411,67,N,694,68191,"1037070,15","6831933,06",0,411,67,N,930,68427,"1036904,29","6831765,51",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,47085.0,
TMJ19_461,01/01/2019,A0035,"195,1",411,67,N,930,68427,"1036904,29","6831765,51",0,412,67,N,"125,1","68622,1","1036784,52","6831612,14",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,47085.0,
TMJ19_462,01/01/2019,A0035,"6008,9",412,67,N,"125,1","68622,1","1036784,52","6831612,14",0,418,67,N,174,74631,"1033408,5","6826824,32",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,47085.0,
TMJ19_463,01/01/2019,A0035,2357,418,67,N,174,74631,"1033408,5","6826824,32",0,420,67,N,531,76988,"1032582,55","6824645,63",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,54261.0,161
TMJ19_464,01/01/2019,A0035,"260,6",420,67,N,531,76988,"1032582,55","6824645,63",0,420,67,N,"791,6","77248,6","1032489,7","6824402,56",0,I,0,ACCROCHE,2019.0,1.0,Permanent horaire,54261.0,161
